feature_1,feature_2,feature_3
42.59263179859229,35.232685350727856,67.31592842508103
49.53397687489597,73.55151466358795,95.5865965541028
50.24222471072236,26.77974196484941,42.37092936919437
49.24651583083556,27.673364822707985,44.990134453938964
52.869463091418844,43.10858230703936,34.63148154174288
42.41243240437191,76.80025595539118,46.8070783940462
41.700698853164354,44.406524139573115,69.0868741609074
43.15311955957442,57.227709639977434,64.55769897799401
57.49117832200975,70.99542006794975,38.990360407271844
61.32732862181997,38.10719600282946,42.06920246001549
61.96087173060366,62.33563104666765,50.041951011968145
38.08586173970122,58.424897406399865,37.39254601033539
40.76115171790087,40.27798618357103,54.929880798008874
28.789678945684894,55.41144729817984,53.47819239419886
44.15473597562994,65.55390940175533,62.22880847385515
43.93715854534848,39.94975067343614,63.90302950923857
34.83926440583926,45.01066355368833,37.37906945050649
50.69877484653962,53.16689783586148,50.73575829928561
61.34848076219414,53.420945519480114,43.700154975655636
37.89145092442419,60.82774695286596,60.56293091703377
64.50809544896754,38.78817749822288,50.528360801713724
49.413073024060616,48.68583711125651,50.20780422654227
32.85460509718537,62.374783010384775,63.06411742663935
61.304734008588156,83.74361549741525,43.62065612728464
49.63856823568688,50.146753476850094,88.84370901416912
32.687802772650684,57.28651955311098,20.583372651031233
24.18429217876813,19.68750812768094,22.36462888583255
60.69025439420702,36.974593805513464,45.45084681437163
38.36487239820106,59.164257173371176,27.960769509983724
63.17652176005165,35.103418785990776,34.7034512404275
51.227410454024316,50.37066831241795,78.4938017750577
51.204072880931705,31.88248567458688,38.793294518073694
44.27216056632166,60.87563331696862,57.6758601762442
48.80608976987863,63.04410830005078,39.43007165643462
48.637662516879,52.71140606499931,80.56362565529557
49.01466819676408,44.738016367778975,29.08325924575417
56.860521833164604,41.185319386294395,56.87370035735799
30.98390109610288,65.64780438222517,23.361244640227923
42.22657636424584,65.87871702278959,23.31058528051228
49.20544964626765,51.11384121620735,30.028863733343133
63.42933001549973,72.48167453486626,10.567649928100963
35.51009702601495,62.123483037395104,23.93951729265371
46.11362646432978,51.94328132500749,63.83700164626721
47.7674740558869,51.428313797030576,34.46534165299039
62.92361598433893,42.57029214647325,56.79465775152006
44.88361913416766,51.594852361016514,46.63673791200069
48.37535828434896,34.79328712684255,65.92825588476073
64.1404241673826,53.64722146669149,64.6467054749543
58.380678807185795,63.91978671486019,56.06713502718233
52.122572799824,62.96010908031185,51.37664651205566
40.260816062350465,50.35772531683897,12.231692169211158
49.940997612449046,56.200585044462485,74.71961552627906
51.51277277397092,63.92209731772324,49.989249716171834
39.7652365395319,28.82930423421059,30.605312437254415
36.33852281353196,59.505617157788876,45.84770628603405
55.70314890015316,51.10147144747226,70.88099089444268
60.60192790888837,40.31992988334272,44.51368078109799
44.671714132253825,25.680318863885887,63.504342908017435
61.88794788193607,49.90357413088704,40.13615563101997
60.90905028889556,14.825565664767637,53.549503918707494
51.43283974100292,41.437144182117905,77.83149061518749
59.70735419054493,46.08264128453065,48.26608019896331
46.119760364512935,42.31820137018548,23.8360014627227
63.79948453696386,65.42000225436054,65.96332662278908
39.05664080223923,81.2126774695,89.6033053111453
51.88057169001286,36.436690217900356,32.671398329116634
54.18548631088488,36.30478789583641,49.31578231486556
60.88644709786763,27.397643844753,90.11457391191446
65.66708408996246,31.443712255438108,21.727174115059174
47.16578146440535,34.53285199549452,44.725583461789554
24.18814034591579,46.569469171970304,86.05712943157636
38.83405299262371,45.90396744755916,20.20781598118241
56.382375252419706,46.62021216129268,88.81466119318466
52.068394434394,44.41730047641997,61.005449915115676
44.93772040811905,29.91037733271122,56.03895539577214
48.25131201791496,52.49472575508293,57.5091466512013
44.89680328405545,56.3236455873868,84.75393146286424
38.92200470274834,76.06138260851172,45.14393498020772
42.333733541506504,86.40830856727686,53.10043266250496
63.70403004591184,62.263913613768,16.3881034992055
51.20819598652518,42.12020360494005,23.164148100081924
32.282886336802264,51.534353655858276,61.80506021598141
53.90668185236196,45.41257167258268,34.02966040783667
40.131388183829266,41.672591083108244,29.33889593758535
47.967253487001315,49.65669374046894,32.08023670112079
47.67949865569986,38.595199422673986,49.910551894958985
55.070877079547294,52.671878509231405,59.44301748982052
33.47985422392128,44.319552521322436,55.534787534615816
56.411624595913324,26.029949558898387,53.18356507636012
62.06420648531631,47.32083956281727,48.1048377704653
54.50456882026013,53.70677275936181,63.492747005170926
50.72413864084908,52.2874410552908,34.35111125717934
48.29562138637898,68.79683055902977,45.91660488681392
48.31435720518704,42.627449421207345,65.74371764881431
41.453209223372184,63.65753292578075,31.260532114790696
39.422188748567116,53.08909193141165,52.60358939203619
52.97557303013907,65.93805681334099,41.75008069599373
54.429935928939486,36.35274101976212,75.18338059397756
56.32458666420014,58.04778148029856,53.75756982619571
42.14400555860935,45.08942657498916,60.0355892365003
49.80815880463856,51.85616993707388,22.803609863965843
51.81093979876247,39.62108914788647,28.333268924954528
48.453146104804524,22.152436210810723,63.971399808121916
58.520128976912446,49.19845851129929,30.124356508961924
40.54631179586099,47.73315419797644,1.5253253766089543
51.80476783074357,59.966480359701144,43.762103029682734
45.05597630590402,52.72950887852992,57.0128813407979
60.94151751865899,50.27595018819723,36.2048469693231
45.387349540276496,52.72918612790128,81.12400749993861
46.797266952123046,34.21210010898004,32.597867597345996
29.03665393776846,120.99213694215719,22.773514214356037
37.664904723874216,20.359780787679448,27.640232408339493
55.68414476937818,30.329688250621334,15.007153265279399
51.782631339698675,44.8824306659598,58.643800270405585
57.40559804907838,49.87251604200329,24.04478347236344
48.76200038772936,57.50389220224969,38.34022085877599
35.62538752287106,66.53918091313227,41.695047136309995
45.90769987585221,50.239433625968005,70.60944715018502
52.63619751956624,45.00161020464422,63.64266690531488
71.47024492807562,70.81679387158268,63.45742841355972
38.777195201429365,106.28088114597995,26.026857626561583
46.2819709648088,39.50166208657144,82.53783723046121
54.20240075475803,28.593125557196228,55.35174354522451
55.46905667848939,45.2227546466193,25.59620421370932
42.74966582038485,43.447264713133976,50.45463057880082
44.800900503032594,61.02830606366676,31.00105003894309
32.68613131490859,38.90909834196141,76.97781292762902
44.26843692849313,85.11213331686835,59.82968468769721
38.35573935755674,37.48570704825262,54.86744942787627
38.2235607771522,85.61867979547401,30.18218438213559
56.809434559506826,71.90194835390214,47.81599185990654
40.041388746184914,45.90400486588075,57.24432794934814
58.75752092861522,50.850754039943745,21.995551480382908
50.423239066097054,39.899627426712556,6.3352832514918305
43.02439811836219,28.513239878181142,61.73708814537025
69.44164754041078,77.88130485140596,38.53582511102415
45.32605629776729,60.331729989857536,71.22571224145726
45.812614134403134,47.860460925926354,94.13858698305785
48.9254848111278,42.72017836563281,52.398279677499126
55.797023621298564,34.675372141721276,45.03194388659556
38.336393812815125,45.82604669749138,87.53849057560205
57.4172217866789,48.611851239220115,31.3377594882726
46.88592040520837,65.7609999161781,38.76626379398662
64.5042065752013,29.395454671072528,44.19907413429587
67.42764333284221,19.882418464194803,73.7682631469964
31.48622925359569,48.64880229401015,46.54930523177839
131.91526295311314,2.6818528081342663,11.643803742974065
44.33983706366219,50.553425604139804,32.13566291081773
47.79133023446824,32.2074024978419,41.97454065456424
41.53233851309818,53.66031951520605,61.62839700485371
-3.065948193611362,40.15372182175605,43.64016353495347
50.47745427442373,45.576210993638185,48.96018905796325
34.378212709717815,55.576322353552676,31.696168793975247
40.430384320033994,26.178106941467743,73.22003261322803
48.59390898702795,67.2423797357,55.44603363696296
32.96639073704085,33.74455353657703,65.1586394788122
42.343172858089595,33.644839266875266,46.4124174345542
48.23032837243742,34.82198901360056,43.47709488773075
45.215073266636956,11.150155438115988,60.053270539061344
41.88625033646576,69.56659137137866,26.997515294810963
34.20401620278642,67.81435915980019,18.29889768407325
43.63825730620834,58.96005077728819,43.40707799890369
33.44528031090765,52.820528519174516,46.113541776575126
62.83855064067713,58.829718560154966,110.71428596223112
33.54105964020524,49.67487870057813,28.66691017932432
61.54750500832011,62.32756966630227,65.08075653102131
42.22668043414613,38.82272636924657,9.406402246729982
67.09500141908859,57.623289414444876,44.782800989608226
59.33515343539,61.263733049515395,69.50528389474945
33.76462555413494,39.2924608550489,53.90883962135091
53.554211452100695,64.35852295174027,29.82728899490931
51.27209135777777,83.08030687964815,63.838439552215775
58.705628841074635,49.712190945995516,65.35254026038938
68.03989786697738,51.59962980896503,74.47956809654684
41.24860621668564,58.851481499462466,68.08433350393929
42.479966207418045,66.47186297823343,36.49506807933834
41.94760742460178,49.98211473342307,88.63979485953143
53.09152953072804,64.03677173081698,35.36404557379799
50.77497455742799,32.351654450193706,38.57787253321762
58.35640668792203,49.42404041133364,79.0259268428806
47.975835587893194,47.03096108791334,75.53363095467083
43.513834943868204,27.203530912397312,76.02553841577085
54.141878759428835,17.522075786326724,50.89058642738373
107.94754772970722,76.17259490178915,35.420171735632486
44.19231944276452,36.343987647897045,28.918878266801222
42.99504079312026,28.461132882708032,29.37605237455781
33.93414763352243,27.540819213248724,18.80649937465123
44.78841065739362,39.74467181618385,25.470592047165105
54.78270875019539,49.27886177645601,41.360480949824236
45.36026720939893,73.89319342393762,54.79628215755004
54.75378326994667,11.209400841854212,36.92531021190943
28.28993215994125,43.60693509226232,57.46620292685847
43.25702232902566,57.77913245363541,29.545000498892605
55.758031475475505,26.695860040493226,44.766234973834145
54.19807198023843,58.03881182326149,47.45473274217966
69.3971426963055,43.783702445266904,40.9800851506135
22.40492534338696,76.53400736675061,42.6200341764926
38.23984504283064,69.81356670583233,74.7101224695133
51.083256245660614,28.47617647056906,58.37952101856928
43.78608011557016,32.43842306953614,70.86744734287038
28.674079136137888,58.507448860505875,59.18710193140324
70.51010803122676,54.87760747744891,8.831370176725287
41.638790124292726,50.970003819583916,57.111272872195705
59.80816076343718,20.604863568814125,43.40100625599879
59.69860946102532,73.15954693313692,87.22047646625256
46.09780822635516,66.4640788490963,84.23424684817587
61.98069523392812,60.855278930480374,66.55593855618041
42.10115688398382,28.29125343478323,69.65695857280036
46.52933191617202,49.57799628922396,38.425598961712495
46.0709315815032,53.491240920288305,29.56281251616724
50.685000119167746,53.690823128436165,48.452891584225334
42.56370192345595,61.7992978027753,87.452739279866
43.987570401935756,68.5169427594196,67.78528118558846
23.467482819493277,38.58208850080371,37.283193908294365
57.81771550781153,52.82731821556232,59.48796178939015
56.362788678712626,36.516249277365006,35.06900096997954
37.771110372866914,47.445941008895495,47.61793586676226
51.712053269996446,39.09038560862299,68.1304919628612
59.1711081594187,73.19778213002151,64.22615790794039
51.85511238469316,60.08635959278977,62.19503578506394
43.48185100094458,69.34078012567528,84.37036304329717
69.76953180409848,50.52838563569616,56.48540886596208
54.16358890521493,49.96181655199111,62.38577532427579
48.788201491927566,47.09324894377785,85.1796433797326
51.64715439901886,51.00515301616032,67.6403855406491
51.50332962449315,54.374333858138954,48.7287164704199
37.79583507844702,49.53542426334068,27.262304761701103
52.101512256908464,32.27842680200885,68.33418263099853
57.49234765598837,54.206423783804276,47.99732244621185
54.16301279534991,20.525024941127704,28.063602066033297
48.51266736886049,55.17889150313846,48.41208455594302
39.953898616157176,52.001690519316384,40.925991550622456
39.31402956602874,54.94253022625833,45.80043587257955
61.964831756964514,59.98298100431501,64.69342667692938
53.21666623506061,37.32233034158517,31.28745715743303
35.288419023089034,93.18518746345404,28.411104216946022
47.901681655445266,44.59416251844918,44.378047571438536
44.15949493653574,21.97482726094007,30.036125250136145
36.09330469772745,48.09830613509635,36.316011892964035
43.12819741106403,53.238188684725934,38.344298422834896
59.320941366718145,44.20730320536584,54.503134564480156
36.7470328190732,59.85309531352908,41.89633214561452
54.0875808329028,54.95007751671695,46.53113688508129
52.17439116294926,44.22055346070819,76.92219500682508
59.34288854684355,57.237413911981214,26.397191698933117
39.00694344419206,40.04207645927455,45.09994912891404
54.48015668989339,36.551932270320414,73.54148142687141
50.0359482604086,19.80827337947893,40.493657738814896
-39.35698721709663,38.72406939660116,39.01744301093993
43.89589865430114,45.12119686613988,42.11796370235624
44.06265646398688,72.5374536807025,74.2980449526488
38.58159343210161,68.80849847770111,17.572650362388735
41.85387830282923,72.8778911885297,5.208933238320796
55.74785662932953,31.197588251604003,47.1199975039418
48.19796789297108,75.45806317557188,33.78793117032839
49.30984816753295,59.4052972337781,44.964450170735255
41.779326732345595,49.1120033022197,51.87022971715139
58.84055433909044,35.854214815947834,41.017389730238975
53.22942689524253,47.49248843993941,46.29439538037118
49.82996896675854,39.562407676446604,34.00619196734604
54.40730178609462,33.573498608125334,73.30767702415149
52.1730491319659,30.851883626470656,55.66053991430521
51.67278599085641,61.43242075675946,73.1769914369001
46.335808843353504,39.383559384402616,37.88036912224809
40.18911571199084,38.80337649753302,55.690048752226836
50.152658128188314,42.6296448915062,35.23488378435174
53.47886269511483,42.476014809172135,29.196865144538386
48.483251423938555,46.03259602857562,28.599174138066296
58.2717635626141,62.6901864478203,50.81787369021041
51.310403689090464,57.90962149619868,49.38155055472824
58.91292244642662,74.84012727049227,51.60986085052269
54.402534239769615,63.10177501942042,43.239143864026296
38.716954828081164,63.590012230192826,18.62471286507477
67.88836690022069,63.05650142573166,53.75382339020651
50.510959339084934,76.2703692216941,31.075480864525854
38.39806539676374,41.027961129317845,44.764050318595594
39.93530759604471,52.30791610356435,52.718898946854985
41.86142852012179,74.04578978665344,22.15852120243994
37.23277141344688,55.64180047562676,45.850342315107135
54.177268549207724,40.71544068593361,29.33320443964981
43.54456526243315,39.74607039445994,60.49992016669142
45.20041646026182,61.42145566236769,61.761506916098796
60.40596332300466,63.51078543237815,65.6870564791449
57.69852969009865,42.249615957136605,44.762317165194254
31.698728641405637,54.376258428388965,36.524681730199276
54.01545464350541,57.91226117870914,22.958125908093415
39.86160634006449,-51.03529437248086,39.64798688736113
51.67020184135507,32.66864350081403,50.94356664310548
33.11514458186009,17.673344607572723,64.33327279191153
36.94686510883935,41.601234385995156,21.652741262989043
35.91129209931172,44.01715160456061,41.797432534350435
59.82587132437986,56.7426801637089,44.77762925338076
57.576835306606206,66.74831327010597,58.22595963753262
45.936838621744336,65.27905064927867,85.37043252212192
56.605343187117256,76.56014885601115,68.5319783332747
58.48858583128551,33.64720272623444,27.729013080564897
49.50516515334993,24.958134591445766,38.14092374019051
58.67337394201239,40.0226687297033,60.663820373115556
36.487491034401266,42.595384742208324,-15.955107120172485
52.08512436885297,54.35423790766771,84.09447663189258
62.96803502487947,36.84714645203412,76.35797233007274
43.84755877353139,49.73615250920205,50.30426168937633
60.730402468735136,33.061000423508865,59.03721768084172
55.24014879579672,62.17269909256843,45.79228405346345
60.03412233371078,39.32684021070877,72.94117493536613
53.52240168010231,28.998756511808406,58.1584067668302
51.79304593778025,44.66515483321071,35.274927879369564
47.59807043176961,28.367644802085515,83.81438928168248
38.71721194931961,40.08075343989944,72.89798096117144
55.85030845605586,60.80368056983391,80.33416902400126
46.878572643263304,34.30257613941788,66.88535938481581
57.962782902357134,45.09665867982924,24.688401533287376
62.39150551578919,58.63771082248262,22.530521566324296
57.799538165262156,28.385338923764316,40.34739117359193
38.76690549309431,40.432541415665604,33.333779900483485
43.86689187160124,60.86395943070524,55.891819341141456
56.28731602044664,66.38513185314412,42.54594990834719
50.79894683254188,58.07229496756458,84.1347714519769
58.990782533820365,70.72326733130626,70.37929448917455
60.57265417473393,23.229947511215773,67.61718388446917
52.12924846718796,50.81321561593037,39.45489723369458
45.74725921719355,56.24271108240548,66.79951527157009
35.02214395066835,53.271557309890895,38.78626442705408
40.49197233678561,55.889334129173285,43.42564336209654
43.40963319325763,38.462524453772716,55.62597697315036
49.89961725748536,33.62539434561882,33.18004740488073
48.1749352035618,56.07721715195314,29.00570987809512
54.88106592929435,37.639959130806915,104.55489197398471
40.589971378633734,38.148116895685575,53.880067497072986
40.97619032837555,62.414468459063244,86.0283269351356
46.12380195890408,52.591565618216606,39.644806674330155
49.999711090184775,71.47601627754577,67.88492395413394
40.957750664961175,73.18856547823559,73.2412265799963
54.86368318734093,40.11173875521072,51.31415079471128
42.04534059128767,57.01408654507923,43.67057803352499
27.650379712195303,63.89304584416052,53.8290607536597
60.78483069134095,47.95730400280627,53.76933237829012
61.15326144486701,55.816956071431086,55.760034604356434
82.14390971909233,47.46499713768574,53.383714995568276
67.34028701173732,37.924884477072546,29.180053970295422
35.67934199417496,58.004936890180076,62.51261489493853
57.4148764655492,29.69659879929945,70.11718318963774
61.97265881393415,48.54033013013473,50.651329319120805
56.75595778262203,55.507152502145,62.83939330086624
39.139139420349764,47.38066421410386,25.75053280522543
56.31276952056247,57.95324693415068,48.02370018383913
52.96799229410334,26.652254628035468,67.15850528774283
45.327289300781295,51.93576520123589,72.30739437957166
42.43499391725145,67.95850277271906,52.48150619023936
50.281901555178784,58.34068352544631,25.059488350664346
55.94106177561087,50.922641880578766,70.72553925209868
47.831929687046895,44.55023829826996,57.392763053134594
49.40632207475832,32.39046988158123,46.12084540457765
62.67630019854191,48.60344411199962,32.590800784645396
57.15937005216978,22.1983449458828,7.594654987490664
49.95849703826823,52.7138784629647,54.40798423252686
41.072171088084275,47.7425056979722,22.025334963136487
52.19562310680947,25.770217181303284,47.01514516641591
52.6157931113297,23.650614508642047,39.54994148978129
57.88146246415073,73.23451825385956,19.920794234967577
53.399184584315506,31.46075937926828,23.09483996183254
65.96073831064355,60.022733537746035,33.916114053422966
52.190276688299036,59.62919504395737,53.62585312783677
72.4727874369944,59.086687117075776,-9.859632408576893
47.098002374329056,38.951356731615235,45.91706444387193
50.13465896299126,40.23285611047459,28.301647880079884
63.634054909427086,58.960129909228506,36.58521299474666
56.79649653434039,60.12770849760841,75.34614922292705
39.44686673424807,61.698224440320885,37.844233109859005
61.550445713591536,47.113262679559334,4.564415347197944
50.35353973686537,23.23756216975,45.657011481118374
49.41808369794853,43.980424762848536,20.261602294028904
38.842710927813215,37.3311410100127,45.0378277795509
62.88499779913231,60.63628145561373,40.55609533020805
62.738777053993516,29.479062693479108,63.700426341279766
48.247652997982556,53.54487185966929,62.76924389091434
43.20424983384711,62.01737200830355,49.81380027534768
74.11798902086834,45.43608372184597,75.383496730627
56.47090425995692,32.388103753239236,77.21244478469289
39.39589196372995,16.52007244426982,67.06631372023908
60.689533852881404,50.78038446593919,44.77961376150632
65.83681799491032,60.6780211067846,36.88268152544523
57.31532979635969,31.350625554196967,38.820641246042975
39.488699677990795,16.999739299424583,26.454149050890514
62.22327903080063,33.53267181707084,38.99935939993596
38.39026316679045,62.98410824936116,50.02394896334524
54.90745293568166,48.41469829202768,26.579460655562617
40.26057204406276,62.55898910451874,48.85186608965789
57.7440168872338,2.5610619423845833,72.20217471377069
45.06032810655197,82.59285869593458,39.78489833583643
50.28268871679493,59.905664434962446,32.484096793797555
58.727379309639396,40.32176136717029,75.78206176452221
57.932062567348765,57.43454969939057,35.51611642553864
47.894288314112664,54.498674125395326,9.333145189123726
44.4825070353381,64.07110255837154,24.63638455167249
62.78978307558204,40.57527217944926,56.465146860809824
38.52336150291773,57.265673966426604,59.254560616515626
61.36373957615582,70.311051549662,75.07047383405975
52.08918983777879,31.60753822455656,76.47530167562049
36.95865264194049,43.41935254496383,64.74217218082038
54.43557691835045,73.89598075437135,49.91893146770445
33.09931026900904,45.87112393038179,53.481209788260635
46.49390972564777,71.18680327535068,45.047747770405714
35.64152700056112,57.001841984275636,27.046295662020942
66.99892339660947,54.05141307150509,21.934312006998745
60.793918268290184,85.53869822237382,9.918878939248955
59.03073508970954,57.26041370509277,53.5136059389698
53.43328420127019,57.378284972631924,36.13990329305711
64.10989838117777,29.757137584729318,89.17126740559624
65.2768721621465,32.20797430085286,49.89199737999046
64.1985898714432,42.63508349742738,46.7518291052543
45.97622602027181,67.5120921200849,37.84634493751503
49.90174405485039,58.10323102802336,45.84796575945248
41.33568474320771,29.876770965770206,19.63487122788553
38.20195749721435,24.19175669019328,35.46246424155391
53.00214805258563,50.81143053223546,33.46733837669433
39.819810446170834,35.09917155622435,22.24203954617995
37.64122422250256,60.715423606584615,21.907769862496444
50.173158486487594,40.72919224774755,98.55888973555628
32.03071966725393,52.89951282388577,43.324988120045106
42.2886963552008,54.72819431438219,53.111692345490376
39.310948359237614,56.394160382639186,57.78337157338029
63.09469723244456,40.85043180068866,79.40888876291098
48.03182641702646,20.35981473466083,60.46191601449054
49.184097932366505,36.76473566095457,68.66480687701754
45.28371715736749,65.25328411550373,48.34597744772998
57.503217358086836,60.19216641726029,59.46335831029057
39.679565708275476,63.79569465740492,50.43523450055424
70.022607736458,57.180048249425965,65.02252468049039
42.351070444797855,43.9078762160362,51.9343598865866
38.295239581462994,32.44583945128633,47.82834484199746
49.221288010705955,53.03112330242924,72.34208268008197
45.99662637852263,60.213135635844004,47.107293271040895
48.05988085462437,53.856020782818376,8.645434569408337
50.66356864507341,40.4261378818857,31.40322921547536
31.130085826277966,43.35663363549409,12.451278562538555
58.70123159361614,46.41039021075431,16.35856447751663
43.26475125269323,61.32430627990762,38.102330663695376
47.18782193822403,44.462251787440366,47.43447790778856
-50.758892196583986,49.31810483085784,38.838146075765565
79.53779264139932,46.804874300687516,40.88750815518836
59.88477007003655,47.65951745742248,55.06684381495511
41.25884033462208,73.32842105669451,37.44650649161618
53.7535028261937,66.98536296323367,43.90990151697279
49.998509501351094,58.797700508196286,63.65363826924809
39.09902015011329,52.72224844882017,31.09261928834534
42.54629793915434,40.27413235123912,74.31955700144567
65.96577334121004,89.08178890819494,48.868991632396856
41.58593118163924,35.45777343514747,82.14961577968943
34.61621800844847,45.24547162275191,38.67873908264393
67.49995274006127,34.79983851563081,72.03326674519529
63.1335307429686,47.498449601853586,59.30990589528973
34.61285668592454,48.6768828226081,45.69945889123408
24.20417355148126,56.23065452728145,57.10332833632347
33.066239497984746,28.815862560358827,35.01421709260871
44.70818217707617,45.404511561426425,30.837515377070957
39.92142869253014,54.59769865701202,40.4950392187411
48.931993966225946,46.55480196580411,59.14400620211872
48.45725118016887,62.923092037211354,52.059970561290314
58.89034298470395,68.7062333750768,20.790490872768764
59.21995121415973,76.74233222600913,30.549417440843854
